-1 0.9 0.9 0.9
0.0 0.912243723097 0.575612621495 0.643955242772
0.001 0.912069331711 0.575900189401 0.642294469391
0.002 0.911887270736 0.576191245571 0.640632008998
0.003 0.911697559825 0.576485762869 0.638967906119
0.004 0.911500218607 0.576783714084 0.637302205459
0.005 0.911295266672 0.577085071943 0.635634951903
0.006 0.911082723583 0.577389809112 0.633966190525
0.007 0.910862608864 0.577697898198 0.63229596659
0.008 0.910634942005 0.578009311757 0.630624325555
0.009 0.910399742458 0.578324022293 0.628951313078
0.01 0.910157029638 0.578642002267 0.627276975018
0.011 0.90990682292 0.578963224096 0.625601357444
0.012 0.909649141639 0.579287660163 0.623924506632
0.013 0.909384005085 0.579615282812 0.622246469077
0.014 0.909111432509 0.579946064362 0.620567291493
0.015 0.908831443115 0.5802799771 0.618887020818
0.016 0.908544056064 0.580616993295 0.617205704219
0.017 0.908249290468 0.580957085192 0.615523389099
0.018 0.907947165394 0.581300225022 0.613840123096
0.019 0.907637699857 0.581646385005 0.612155954094
0.02 0.907320912826 0.58199553735 0.610470930225
0.021 0.906996823217 0.582347654259 0.608785099872
0.022 0.906665449894 0.582702707935 0.60709851168
0.023 0.906326811669 0.583060670579 0.605411214555
0.024 0.9059809273 0.583421514398 0.603723257671
0.025 0.905627815488 0.583785211604 0.602034690476
0.026 0.90526749488 0.584151734422 0.6003455627
0.027 0.904899984066 0.584521055089 0.598655924354
0.028 0.904525301577 0.584893145859 0.596965825741
0.029 0.904143465887 0.585267979004 0.59527531746
0.03 0.903754495406 0.58564552682 0.593584450409
0.031 0.903358408487 0.586025761629 0.591893275797
0.032 0.90295522342 0.586408655779 0.590201845143
0.033 0.902544958431 0.586794181649 0.588510210285
0.034 0.902127631685 0.587182311655 0.586818423388
0.035 0.90170326128 0.587573018244 0.585126536946
0.036 0.90127186525 0.587966273907 0.58343460379
0.037 0.900833461561 0.588362051174 0.581742677094
0.038 0.900388068114 0.588760322619 0.580050810385
0.039 0.899935702741 0.589161060862 0.578359057541
0.04 0.899476383204 0.589564238575 0.576667472805
0.041 0.899010127198 0.589969828478 0.574976110788
0.042 0.898536952345 0.590377803347 0.573285026479
0.043 0.898056876197 0.590788136013 0.571594275245
0.044 0.897569916233 0.591200799364 0.569903912845
0.045 0.897076089861 0.591615766353 0.568213995433
0.046 0.896575414413 0.59203300999 0.566524579565
0.047 0.896067907148 0.592452503353 0.564835722207
0.048 0.89555358525 0.592874219587 0.563147480742
0.049 0.895032465826 0.593298131904 0.561459912975
0.05 0.894504565909 0.593724213589 0.559773077145
0.051 0.893969902451 0.594152437997 0.558087031927
0.052 0.893428492329 0.59458277856 0.556401836442
0.053 0.89288035234 0.595015208784 0.554717550264
0.054 0.892325499202 0.595449702257 0.553034233428
0.055 0.891763949553 0.595886232643 0.551351946434
0.056 0.891195719951 0.596324773689 0.549670750261
0.057 0.890620826871 0.596765299226 0.54799070637
0.058 0.890039286708 0.597207783168 0.546311876712
0.059 0.889451115773 0.597652199519 0.544634323736
0.06 0.888856330294 0.598098522366 0.542958110399
0.061 0.888254946416 0.59854672589 0.541283300172
0.062 0.8876469802 0.59899678436 0.539609957046
0.063 0.887032447621 0.599448672138 0.537938145544
0.064 0.886411364567 0.59990236368 0.536267930728
0.065 0.885783746845 0.600357833536 0.534599378202
0.066 0.885149610169 0.600815056354 0.532932554128
0.067 0.884508970171 0.601274006876 0.53126752523
0.068 0.883861842392 0.601734659947 0.529604358799
0.069 0.883208242286 0.602196990508 0.527943122709
0.07 0.88254818522 0.602660973602 0.526283885418
0.071 0.881881686468 0.603126584375 0.52462671598
0.072 0.881208761217 0.603593798075 0.522971684052
0.073 0.880529424563 0.604062590054 0.521318859903
0.074 0.879843691512 0.604532935769 0.51966831442
0.075 0.879151576977 0.605004810782 0.518020119121
0.076 0.878453095782 0.605478190762 0.516374346158
0.077 0.877748262657 0.605953051488 0.514731068328
0.078 0.87703709224 0.606429368843 0.513090359082
0.079 0.876319599075 0.606907118823 0.511452292532
0.08 0.875595797615 0.607386277532 0.509816943457
0.081 0.874865702218 0.607866821184 0.508184387316
0.082 0.874129327148 0.608348726106 0.506554700253
0.083 0.873386686573 0.608831968735 0.504927959106
0.084 0.872637794567 0.609316525623 0.503304241415
0.085 0.871882665111 0.609802373433 0.501683625429
0.086 0.871121312086 0.610289488943 0.500066190115
0.087 0.87035374928 0.610777849043 0.498452015167
0.088 0.869579990383 0.61126743074 0.496841181012
0.089 0.86880004899 0.611758211156 0.495233768818
0.09 0.868013938596 0.612250167526 0.493629860503
0.091 0.867221672601 0.612743277204 0.49202953874
0.092 0.866423264307 0.613237517659 0.490432886967
0.093 0.865618726916 0.613732866475 0.488839989393
0.094 0.864808073534 0.614229301357 0.487250931006
0.095 0.863991317166 0.614726800123 0.48566579758
0.096 0.86316847072 0.615225340711 0.484084675679
0.097 0.862339547003 0.615724901176 0.482507652668
0.098 0.861504558723 0.61622545969 0.480934816719
0.099 0.860663518488 0.616726994546 0.479366256814
0.1 0.859816438808 0.617229484151 0.477802062753
0.101 0.858963332088 0.617732907035 0.476242325162
0.102 0.858104210637 0.618237241842 0.474687135497
0.103 0.857239086659 0.618742467338 0.473136586048
0.104 0.856367972261 0.619248562407 0.471590769947
0.105 0.855490879445 0.619755506049 0.470049781171
0.106 0.854607820113 0.620263277386 0.468513714549
0.107 0.853718806065 0.620771855658 0.466982665764
0.108 0.852823848999 0.621281220223 0.465456731358
0.109 0.85192296051 0.621791350556 0.463936008736
0.11 0.851016152091 0.622302226254 0.462420596171
0.111 0.850103435133 0.622813827029 0.460910592805
0.112 0.849184820922 0.623326132715 0.45940609865
0.113 0.848260320644 0.623839123261 0.457907214596
0.114 0.847329945378 0.624352778734 0.456414042407
0.115 0.846393706104 0.624867079323 0.454926684729
0.116 0.845451613693 0.625382005329 0.453445245083
0.117 0.844503678917 0.625897537174 0.451969827873
0.118 0.843549912441 0.626413655397 0.450500538382
0.119 0.842590324827 0.626930340653 0.449037482773
0.12 0.841624926533 0.627447573714 0.447580768088
0.121 0.840653727912 0.62796533547 0.446130502248
0.122 0.839676739213 0.628483606924 0.444686794047
0.123 0.838693970579 0.629002369198 0.443249753154
0.124 0.83770543205 0.629521603528 0.441819490109
0.125 0.836711133559 0.630041291266 0.440396116315
0.126 0.835711084935 0.630561413878 0.43897974404
0.127 0.834705295902 0.631081952945 0.437570486407
0.128 0.833693776079 0.631602890162 0.436168457391
0.129 0.832676534977 0.632124207339 0.434773771811
0.13 0.831653582005 0.632645886397 0.433386545325
0.131 0.830624926463 0.633167909371 0.432006894418
0.132 0.829590577548 0.63369025841 0.430634936397
0.133 0.828550544349 0.634212915774 0.429270789382
0.134 0.827504835851 0.634735863832 0.42791457229
0.135 0.82645346093 0.635259085069 0.42656640483
0.136 0.825396428359 0.635782562077 0.42522640749
0.137 0.824333746804 0.63630627756 0.42389470152
0.138 0.823265424822 0.636830214331 0.422571408922
0.139 0.822191470868 0.637354355311 0.421256652434
0.14 0.821111893287 0.637878683533 0.419950555514
0.141 0.820026700319 0.638403182135 0.418653242323
0.142 0.818935900097 0.638927834364 0.417364837708
0.143 0.817839500648 0.639452623574 0.416085467184
